"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"29/07/2021","1.690,00","1.695,00","1.700,00","1.677,50","5,82K","0,90%"
"28/07/2021","1.675,00","1.662,50","1.695,00","1.662,50","15,62K","0,15%"
"27/07/2021","1.672,50","1.652,50","1.675,00","1.650,00","4,95K","1,36%"
"26/07/2021","1.650,00","1.732,50","1.732,50","1.650,00","2,74K","-2,94%"
"23/07/2021","1.700,00","1.750,00","1.750,00","1.700,00","3,54K","-2,86%"
"22/07/2021","1.750,00","1.750,00","1.775,00","1.745,00","13,45K","0,14%"
"21/07/2021","1.747,50","1.745,00","1.747,50","1.700,00","3,99K","-5,54%"
"19/07/2021","1.850,00","1.800,00","1.875,00","1.750,00","8,62K","5,56%"
"16/07/2021","1.752,50","1.792,50","1.792,50","1.752,50","5,26K","-2,23%"
"15/07/2021","1.792,50","1.747,50","1.792,50","1.747,50","6,67K","2,43%"
"14/07/2021","1.750,00","1.750,00","1.750,00","1.750,00","4,01K","0,00%"
"13/07/2021","1.750,00","1.750,00","1.770,00","1.750,00","6,57K","0,00%"
"12/07/2021","1.750,00","1.750,00","1.750,00","1.750,00","1,47K","0,00%"
"09/07/2021","1.750,00","1.797,50","1.797,50","1.750,00","3,36K","-2,78%"
"08/07/2021","1.800,00","1.805,00","1.825,00","1.795,00","4,52K","0,00%"
"07/07/2021","1.800,00","1.750,00","1.825,00","1.725,00","11,18K","5,73%"
"06/07/2021","1.702,50","1.700,00","1.750,00","1.700,00","1,87K","1,19%"
"05/07/2021","1.682,50","1.685,00","1.685,00","1.650,00","42,37K","0,15%"
"02/07/2021","1.680,00","1.700,00","1.702,50","1.680,00","5,50K","-1,18%"
"01/07/2021","1.700,00","1.680,00","1.700,00","1.680,00","26,71K","1,19%"
"30/06/2021","1.680,00","1.680,00","1.682,50","1.670,00","5,61K","0,00%"
"29/06/2021","1.680,00","1.665,00","1.692,50","1.657,50","14,66K","0,90%"
"28/06/2021","1.665,00","1.700,00","1.700,00","1.655,00","9,02K","0,76%"
"25/06/2021","1.652,50","1.700,00","1.710,00","1.652,50","41,27K","-2,79%"
"24/06/2021","1.700,00","1.682,50","1.700,00","1.682,50","19,57K","0,00%"
"23/06/2021","1.700,00","1.700,00","1.710,00","1.700,00","9,47K","0,15%"
"22/06/2021","1.697,50","1.680,00","1.700,00","1.680,00","15,95K","0,00%"
"21/06/2021","1.697,50","1.677,50","1.700,00","1.675,00","13,70K","1,19%"
"18/06/2021","1.677,50","1.675,00","1.722,50","1.675,00","9,63K","0,15%"
"17/06/2021","1.675,00","1.722,50","1.722,50","1.675,00","13,19K","0,00%"
"16/06/2021","1.675,00","1.745,00","1.745,00","1.675,00","8,68K","-2,90%"
"15/06/2021","1.725,00","1.670,00","1.725,00","1.665,00","13,08K","3,60%"
"14/06/2021","1.665,00","1.670,00","1.700,00","1.665,00","43,65K","-0,30%"
"11/06/2021","1.670,00","1.652,50","1.675,00","1.650,00","1,37K","1,21%"
"10/06/2021","1.650,00","1.700,00","1.700,00","1.650,00","2,28K","-2,94%"
"09/06/2021","1.700,00","1.697,50","1.700,00","1.690,00","1,48K","0,00%"
"08/06/2021","1.700,00","1.725,00","1.725,00","1.692,50","8,68K","-1,45%"
"07/06/2021","1.725,00","1.722,50","1.725,00","1.675,00","59,93K","4,55%"
"04/06/2021","1.650,00","1.637,50","1.700,00","1.637,50","38,03K","2,64%"
"03/06/2021","1.607,50","1.675,00","1.675,00","1.602,50","4,05K","0,16%"
"02/06/2021","1.605,00","1.687,50","1.690,00","1.605,00","14,67K","-3,17%"
"01/06/2021","1.657,50","1.690,00","1.690,00","1.655,00","11,13K","-1,92%"
"31/05/2021","1.690,00","1.675,00","1.690,00","1.675,00","0,65K","0,90%"
"28/05/2021","1.675,00","1.675,00","1.692,50","1.605,00","7,57K","1,36%"
"27/05/2021","1.652,50","1.650,00","1.675,00","1.630,00","5,47K","0,15%"
"26/05/2021","1.650,00","1.650,00","1.652,50","1.635,00","4,77K","0,00%"
"25/05/2021","1.650,00","1.605,00","1.650,00","1.605,00","2,34K","0,00%"
"21/05/2021","1.650,00","1.647,50","1.650,00","1.605,00","1,57K","0,30%"
"20/05/2021","1.645,00","1.627,50","1.645,00","1.605,00","4,61K","2,65%"
"19/05/2021","1.602,50","1.602,50","1.605,00","1.602,50","1,02K","0,16%"
"18/05/2021","1.600,00","1.602,50","1.650,00","1.600,00","16,62K","0,00%"
"17/05/2021","1.600,00","1.600,00","1.605,00","1.585,00","20,51K","0,00%"
"14/05/2021","1.600,00","1.600,00","1.622,50","1.600,00","9,50K","0,00%"
"11/05/2021","1.600,00","1.600,00","1.625,00","1.600,00","1,58K","0,00%"
"10/05/2021","1.600,00","1.600,00","1.625,00","1.600,00","5,14K","-1,39%"
"07/05/2021","1.622,50","1.620,00","1.625,00","1.620,00","3,24K","1,41%"
"06/05/2021","1.600,00","1.600,00","1.600,00","1.582,50","2,79K","0,00%"
"05/05/2021","1.600,00","1.560,00","1.600,00","1.550,00","2,03K","3,23%"
"04/05/2021","1.550,00","1.550,00","1.600,00","1.550,00","8,27K","0,00%"
"03/05/2021","1.550,00","1.592,50","1.592,50","1.550,00","1,28K","-1,74%"
"30/04/2021","1.577,50","1.500,00","1.597,50","1.500,00","2,39K","-1,25%"
"29/04/2021","1.597,50","1.625,00","1.625,00","1.505,00","7,38K","-1,69%"
"28/04/2021","1.625,00","1.590,00","1.650,00","1.575,00","10,93K","4,50%"
"27/04/2021","1.555,00","1.592,50","1.592,50","1.555,00","4,70K","0,16%"
"26/04/2021","1.552,50","1.595,00","1.595,00","1.550,00","7,18K","-2,66%"
"23/04/2021","1.595,00","1.645,00","1.645,00","1.537,50","16,18K","-0,31%"
"22/04/2021","1.600,00","1.600,00","1.632,50","1.570,00","16,09K","5,26%"
"21/04/2021","1.520,00","1.520,00","1.520,00","1.520,00","16,34K","7,42%"
"20/04/2021","1.415,00","1.450,00","1.450,00","1.415,00","1,05K","-2,41%"
"19/04/2021","1.450,00","1.450,00","1.450,00","1.447,50","1,89K","0,00%"
"16/04/2021","1.450,00","1.440,00","1.450,00","1.400,00","13,22K","2,84%"
"15/04/2021","1.410,00","1.400,00","1.410,00","1.400,00","8,29K","0,71%"
"14/04/2021","1.400,00","1.400,00","1.425,00","1.377,50","7,56K","-3,28%"
"13/04/2021","1.447,50","1.380,00","1.447,50","1.375,00","2,57K","4,89%"
"12/04/2021","1.380,00","1.397,50","1.397,50","1.380,00","0,99K","-1,25%"
"09/04/2021","1.397,50","1.377,50","1.400,00","1.375,00","1,50K","1,45%"
"08/04/2021","1.377,50","1.400,00","1.425,00","1.377,50","2,19K","0,00%"
"07/04/2021","1.377,50","1.375,00","1.400,00","1.375,00","1,78K","0,18%"
"06/04/2021","1.375,00","1.375,00","1.400,00","1.375,00","1,17K","1,85%"
"02/04/2021","1.350,00","1.380,00","1.380,00","1.350,00","1,66K","-3,57%"
"01/04/2021","1.400,00","1.372,50","1.400,00","1.372,50","0,55K","2,00%"
"31/03/2021","1.372,50","1.397,50","1.422,50","1.372,50","0,93K","1,67%"
"30/03/2021","1.350,00","1.377,50","1.397,50","1.350,00","3,08K","-1,82%"
"29/03/2021","1.375,00","1.395,00","1.395,00","1.350,00","0,71K","1,85%"
"26/03/2021","1.350,00","1.375,00","1.375,00","1.350,00","2,17K","-1,82%"
"25/03/2021","1.375,00","1.350,00","1.397,50","1.350,00","2,40K","-1,43%"
"24/03/2021","1.395,00","1.350,00","1.395,00","1.335,00","1,44K","3,33%"
"23/03/2021","1.350,00","1.325,00","1.350,00","1.325,00","2,59K","1,89%"
"22/03/2021","1.325,00","1.330,00","1.330,00","1.325,00","2,46K","0,00%"
"19/03/2021","1.325,00","1.332,50","1.332,50","1.325,00","0,73K","0,00%"
"18/03/2021","1.325,00","1.332,50","1.335,00","1.325,00","15,97K","-0,56%"
"17/03/2021","1.332,50","1.332,50","1.332,50","1.330,00","0,72K","0,00%"
"16/03/2021","1.332,50","1.347,50","1.347,50","1.330,00","2,74K","-0,19%"
"15/03/2021","1.335,00","1.335,00","1.347,50","1.335,00","0,65K","0,00%"
"12/03/2021","1.335,00","1.335,00","1.340,00","1.335,00","3,76K","0,00%"
"11/03/2021","1.335,00","1.335,00","1.345,00","1.335,00","1,02K","0,00%"
"10/03/2021","1.335,00","1.330,00","1.345,00","1.330,00","0,14K","0,38%"
"09/03/2021","1.330,00","1.332,50","1.345,00","1.330,00","4,19K","-1,12%"
"08/03/2021","1.345,00","1.330,00","1.345,00","1.330,00","0,28K","1,13%"
"05/03/2021","1.330,00","1.330,00","1.345,00","1.330,00","1,12K","0,00%"
"04/03/2021","1.330,00","1.340,00","1.345,00","1.325,00","24,42K","-0,37%"
"03/03/2021","1.335,00","1.335,00","1.347,50","1.335,00","2,73K","-0,93%"
"02/03/2021","1.347,50","1.335,00","1.350,00","1.325,00","2,08K","0,94%"
"01/03/2021","1.335,00","1.335,00","1.335,00","1.335,00","0,76K","-1,11%"
"26/02/2021","1.350,00","1.335,00","1.350,00","1.325,00","12,90K","1,12%"
"25/02/2021","1.335,00","1.325,00","1.335,00","1.305,00","1,26K","0,00%"
"24/02/2021","1.335,00","1.302,50","1.335,00","1.302,50","0,41K","0,00%"
"23/02/2021","1.335,00","1.300,00","1.335,00","1.275,00","2,80K","2,69%"
"22/02/2021","1.300,00","1.302,50","1.350,00","1.250,00","78,56K","-2,62%"
"19/02/2021","1.335,00","1.302,50","1.350,00","1.252,50","30,73K","3,29%"
"18/02/2021","1.292,50","1.295,00","1.300,00","1.292,50","6,79K","0,00%"
"17/02/2021","1.292,50","1.350,00","1.350,00","1.292,50","7,26K","-0,58%"
"16/02/2021","1.300,00","1.300,00","1.307,50","1.300,00","0,82K","0,58%"
"15/02/2021","1.292,50","1.292,50","1.300,00","1.287,50","2,45K","0,00%"
"12/02/2021","1.292,50","1.300,00","1.300,00","1.292,50","2,02K","-0,58%"
"11/02/2021","1.300,00","1.300,00","1.302,50","1.290,00","3,20K","0,00%"
"10/02/2021","1.300,00","1.300,00","1.337,50","1.290,00","1,52K","0,00%"
"09/02/2021","1.300,00","1.305,00","1.337,50","1.300,00","23,95K","-0,38%"
"08/02/2021","1.305,00","1.312,50","1.312,50","1.305,00","1,59K","0,00%"
"05/02/2021","1.305,00","1.312,50","1.325,00","1.305,00","2,86K","0,00%"
"04/02/2021","1.305,00","1.310,00","1.335,00","1.305,00","6,61K","-2,43%"
"03/02/2021","1.337,50","1.325,00","1.337,50","1.305,00","2,68K","0,00%"
"02/02/2021","1.337,50","1.337,50","1.337,50","1.302,50","2,48K","0,00%"
"01/02/2021","1.337,50","1.325,00","1.342,50","1.300,00","11,69K","0,00%"
"29/01/2021","1.337,50","1.337,50","1.337,50","1.300,00","1,62K","2,88%"
"28/01/2021","1.300,00","1.342,50","1.342,50","1.300,00","1,13K","-3,17%"
"27/01/2021","1.342,50","1.325,00","1.342,50","1.325,00","0,18K","3,07%"
"26/01/2021","1.302,50","1.300,00","1.307,50","1.300,00","1,97K","0,58%"
"25/01/2021","1.295,00","1.295,00","1.297,50","1.282,50","1,03K","0,97%"
"22/01/2021","1.282,50","1.282,50","1.282,50","1.275,00","1,07K","0,59%"
"21/01/2021","1.275,00","1.267,50","1.275,00","1.267,50","1,69K","0,00%"
"20/01/2021","1.275,00","1.277,50","1.277,50","1.272,50","2,16K","-0,20%"
"19/01/2021","1.277,50","1.280,00","1.280,00","1.262,50","1,18K","-0,20%"
"18/01/2021","1.280,00","1.277,50","1.280,00","1.260,00","3,05K","0,00%"
"15/01/2021","1.280,00","1.280,00","1.285,00","1.260,00","2,72K","0,00%"
"14/01/2021","1.280,00","1.287,50","1.295,00","1.280,00","2,13K","-0,39%"
"13/01/2021","1.285,00","1.275,00","1.295,00","1.275,00","1,05K","-0,39%"
"12/01/2021","1.290,00","1.295,00","1.295,00","1.275,00","1,55K","-0,19%"
"11/01/2021","1.292,50","1.295,00","1.295,00","1.275,00","1,08K","-0,19%"
"08/01/2021","1.295,00","1.295,00","1.300,00","1.295,00","0,58K","0,00%"
"07/01/2021","1.295,00","1.295,00","1.295,00","1.277,50","0,72K","1,37%"
"06/01/2021","1.277,50","1.277,50","1.295,00","1.277,50","1,43K","0,00%"
"05/01/2021","1.277,50","1.277,50","1.300,00","1.277,50","0,59K","0,00%"
"04/01/2021","1.277,50","1.350,00","1.350,00","1.277,50","1,15K","-5,37%"
"31/12/2020","1.350,00","1.322,50","1.350,00","1.320,00","29,48K","2,08%"
"30/12/2020","1.322,50","1.347,50","1.347,50","1.277,50","3,38K","-2,04%"
"29/12/2020","1.350,00","1.315,00","1.350,00","1.280,00","26,91K","0,00%"
"28/12/2020","1.350,00","1.300,00","1.350,00","1.260,00","11,47K","3,85%"
"24/12/2020","1.300,00","1.297,50","1.300,00","1.275,00","6,94K","0,00%"
"23/12/2020","1.300,00","1.300,00","1.300,00","1.300,00","0,24K","0,00%"
"22/12/2020","1.300,00","1.280,00","1.300,00","1.280,00","2,28K","0,00%"
"21/12/2020","1.300,00","1.280,00","1.300,00","1.275,00","1,33K","0,00%"
"18/12/2020","1.300,00","1.300,00","1.300,00","1.300,00","0,27K","0,00%"
"17/12/2020","1.300,00","1.275,00","1.300,00","1.265,00","2,24K","1,96%"
"16/12/2020","1.275,00","1.322,50","1.322,50","1.275,00","0,81K","-1,92%"
"15/12/2020","1.300,00","1.297,50","1.317,50","1.297,50","2,92K","-1,70%"
"14/12/2020","1.322,50","1.300,00","1.322,50","1.300,00","1,06K","-0,19%"
"11/12/2020","1.325,00","1.322,50","1.325,00","1.322,50","0,41K","0,00%"
"10/12/2020","1.325,00","1.300,00","1.325,00","1.300,00","2,58K","1,92%"
"09/12/2020","1.300,00","1.265,00","1.300,00","1.262,50","5,56K","3,17%"
"08/12/2020","1.260,00","1.272,50","1.272,50","1.250,00","1,02K","-1,18%"
"07/12/2020","1.275,00","1.282,50","1.282,50","1.262,50","0,18K","-0,78%"
"04/12/2020","1.285,00","1.290,00","1.290,00","1.250,00","15,58K","-0,39%"
"03/12/2020","1.290,00","1.290,00","1.290,00","1.275,00","4,43K","0,00%"
"02/12/2020","1.290,00","1.290,00","1.290,00","1.290,00","0,62K","-0,58%"
"01/12/2020","1.297,50","1.300,00","1.300,00","1.255,00","3,00K","-0,19%"
"30/11/2020","1.300,00","1.290,00","1.350,00","1.255,00","0,75K","0,19%"
"27/11/2020","1.297,50","1.337,50","1.337,50","1.287,50","15,63K","-3,89%"
"26/11/2020","1.350,00","1.347,50","1.347,50","1.300,00","7,09K","0,00%"
"25/11/2020","1.350,00","1.300,00","1.350,00","1.300,00","0,18K","0,19%"
"24/11/2020","1.347,50","1.345,00","1.352,50","1.345,00","5,66K","-0,19%"
"23/11/2020","1.350,00","1.250,00","1.350,00","1.250,00","0,99K","0,37%"
"20/11/2020","1.345,00","1.347,50","1.350,00","1.345,00","3,03K","-0,37%"
"19/11/2020","1.350,00","1.350,00","1.350,00","1.250,00","12,47K","0,00%"
"18/11/2020","1.350,00","1.250,00","1.350,00","1.250,00","0,22K","0,00%"
"17/11/2020","1.350,00","1.350,00","1.350,00","1.297,50","0,88K","0,00%"
"16/11/2020","1.350,00","1.325,00","1.350,00","1.302,50","2,48K","0,00%"
"13/11/2020","1.350,00","1.317,50","1.350,00","1.300,00","1,48K","-2,70%"
"12/11/2020","1.387,50","1.300,00","1.387,50","1.300,00","3,69K","0,00%"
"11/11/2020","1.387,50","1.325,00","1.387,50","1.300,00","2,02K","-0,89%"
"10/11/2020","1.400,00","1.325,00","1.400,00","1.325,00","0,62K","0,00%"
"09/11/2020","1.400,00","1.322,50","1.400,00","1.262,50","3,71K","5,66%"
"06/11/2020","1.325,00","1.322,50","1.325,00","1.255,00","1,56K","0,19%"
"05/11/2020","1.322,50","1.250,00","1.322,50","1.250,00","0,26K","5,80%"
"04/11/2020","1.250,00","1.250,00","1.250,00","1.200,00","7,35K","-1,57%"
"03/11/2020","1.270,00","1.300,00","1.300,00","1.270,00","0,58K","-5,93%"
"02/11/2020","1.350,00","1.272,50","1.350,00","1.247,50","7,05K","6,09%"
"30/10/2020","1.272,50","1.250,00","1.272,50","1.225,00","0,78K","0,00%"
"28/10/2020","1.272,50","1.237,50","1.272,50","1.235,00","15,93K","3,04%"
"27/10/2020","1.235,00","1.250,00","1.270,00","1.235,00","4,99K","-1,20%"
"26/10/2020","1.250,00","1.262,50","1.262,50","1.250,00","5,17K","-1,38%"
"23/10/2020","1.267,50","1.250,00","1.267,50","1.250,00","1,33K","1,40%"
"22/10/2020","1.250,00","1.250,00","1.252,50","1.250,00","4,44K","0,00%"
"21/10/2020","1.250,00","1.255,00","1.265,00","1.250,00","0,73K","-0,40%"
"20/10/2020","1.255,00","1.250,00","1.265,00","1.250,00","0,75K","0,20%"
"19/10/2020","1.252,50","1.270,00","1.272,50","1.250,00","3,57K","-1,57%"
"16/10/2020","1.272,50","1.250,00","1.272,50","1.250,00","0,69K","0,00%"
"15/10/2020","1.272,50","1.250,00","1.272,50","1.250,00","1,47K","1,80%"
"14/10/2020","1.250,00","1.250,00","1.250,00","1.250,00","0,16K","0,00%"
"13/10/2020","1.250,00","1.250,00","1.250,00","1.250,00","0,44K","0,81%"
"12/10/2020","1.240,00","1.230,00","1.240,00","1.230,00","0,55K","-0,80%"
"09/10/2020","1.250,00","1.225,00","1.250,00","1.225,00","0,25K","3,95%"
"08/10/2020","1.202,50","1.200,00","1.222,50","1.200,00","2,42K","-1,64%"
"07/10/2020","1.222,50","1.202,50","1.225,00","1.202,50","0,98K","-0,20%"
"06/10/2020","1.225,00","1.225,00","1.250,00","1.200,00","1,91K","-2,00%"
"05/10/2020","1.250,00","1.250,00","1.250,00","1.200,00","3,92K","-1,19%"
"02/10/2020","1.265,00","1.272,50","1.272,50","1.250,00","0,64K","-3,80%"
"01/10/2020","1.315,00","1.315,00","1.320,00","1.225,00","0,82K","-0,38%"
"30/09/2020","1.320,00","1.250,00","1.320,00","1.250,00","1,03K","5,60%"
"29/09/2020","1.250,00","1.250,00","1.250,00","1.200,00","1,85K","0,00%"
"28/09/2020","1.250,00","1.250,00","1.250,00","1.200,00","4,44K","0,00%"
"25/09/2020","1.250,00","1.250,00","1.250,00","1.250,00","0,58K","1,01%"
"24/09/2020","1.237,50","1.250,00","1.237,50","1.237,50","0,30K","-1,00%"
"23/09/2020","1.250,00","1.202,50","1.250,00","1.250,00","0,58K","0,00%"
"22/09/2020","1.250,00","1.225,00","1.250,00","1.200,00","0,44K","4,17%"
"21/09/2020","1.200,00","1.260,00","1.260,00","1.200,00","5,92K","-5,88%"
"18/09/2020","1.275,00","1.247,50","1.275,00","1.180,00","0,77K","0,00%"
"17/09/2020","1.275,00","1.200,00","1.275,00","1.200,00","21,39K","2,20%"
"16/09/2020","1.247,50","1.250,00","1.275,00","1.247,50","1,11K","-0,20%"
"15/09/2020","1.250,00","1.250,00","1.250,00","1.245,00","0,38K","0,00%"
"14/09/2020","1.250,00","1.247,50","1.250,00","1.200,00","38,25K","0,00%"
"11/09/2020","1.250,00","1.247,50","1.250,00","1.247,50","1,44K","0,00%"
"10/09/2020","1.250,00","1.242,50","1.250,00","1.202,50","2,84K","0,00%"
"09/09/2020","1.250,00","1.275,00","1.275,00","1.250,00","4,52K","0,00%"
"08/09/2020","1.250,00","1.275,00","1.275,00","1.200,00","34,81K","-1,96%"
"07/09/2020","1.275,00","1.250,00","1.290,00","1.250,00","9,08K","0,00%"
"04/09/2020","1.275,00","1.275,00","1.275,00","1.250,00","2,24K","1,59%"
"03/09/2020","1.255,00","1.250,00","1.255,00","1.200,00","0,45K","0,40%"
"02/09/2020","1.250,00","1.250,00","1.250,00","1.250,00","0,37K","-3,10%"
"01/09/2020","1.290,00","1.250,00","1.290,00","1.200,00","30,77K","3,20%"
"31/08/2020","1.250,00","1.200,00","1.250,00","1.200,00","1,37K","0,00%"
"28/08/2020","1.250,00","1.225,00","1.250,00","1.195,00","1,72K","0,00%"
"27/08/2020","1.250,00","1.250,00","1.250,00","1.200,00","51,09K","-3,10%"
"26/08/2020","1.290,00","1.202,50","1.290,00","1.200,00","5,92K","7,50%"
"25/08/2020","1.200,00","1.217,50","1.220,00","1.200,00","0,38K","0,00%"
"24/08/2020","1.200,00","1.225,00","1.225,00","1.200,00","52,39K","-2,04%"
"21/08/2020","1.225,00","1.217,50","1.225,00","1.215,00","1,36K","0,00%"
"20/08/2020","1.225,00","1.212,50","1.225,00","1.205,00","0,71K","0,00%"
"19/08/2020","1.225,00","1.202,50","1.225,00","1.200,00","1,45K","0,00%"
"18/08/2020","1.225,00","1.200,00","1.225,00","1.197,50","1,36K","2,08%"
"17/08/2020","1.200,00","1.200,00","1.225,00","1.197,50","6,16K","-0,41%"
"14/08/2020","1.205,00","1.200,00","1.205,00","1.200,00","2,10K","0,42%"
"13/08/2020","1.200,00","1.202,50","1.205,00","1.200,00","1,33K","-0,21%"
"12/08/2020","1.202,50","1.225,00","1.237,50","1.200,00","2,36K","-2,83%"
"11/08/2020","1.237,50","1.237,50","1.237,50","1.237,50","0,02K","2,70%"
"10/08/2020","1.205,00","1.212,50","1.240,00","1.205,00","1,07K","0,42%"
"06/08/2020","1.200,00","1.235,00","1.240,00","1.200,00","2,49K","-2,04%"
"05/08/2020","1.225,00","1.240,00","1.240,00","1.225,00","6,35K","0,00%"
"04/08/2020","1.225,00","1.225,00","1.225,00","1.217,50","0,71K","-1,21%"
"03/08/2020","1.240,00","1.237,50","1.240,00","1.217,50","1,64K","0,00%"
"30/07/2020","1.240,00","1.240,00","1.240,00","1.225,00","8,81K","0,20%"
"29/07/2020","1.237,50","1.237,50","1.240,00","1.235,00","0,75K","-0,20%"
"28/07/2020","1.240,00","1.212,50","1.240,00","1.212,50","2,05K","2,90%"
"27/07/2020","1.205,00","1.205,00","1.227,50","1.200,00","7,46K","-0,62%"
"24/07/2020","1.212,50","1.227,50","1.227,50","1.200,00","2,80K","-2,22%"
"23/07/2020","1.240,00","1.240,00","1.240,00","1.225,00","2,11K","0,00%"
"22/07/2020","1.240,00","1.210,00","1.240,00","1.210,00","1,99K","1,22%"
"21/07/2020","1.225,00","1.200,00","1.240,00","1.200,00","1,67K","2,08%"
"20/07/2020","1.200,00","1.202,50","1.202,50","1.200,00","2,68K","-0,21%"
"17/07/2020","1.202,50","1.200,00","1.202,50","1.200,00","0,37K","0,21%"
"16/07/2020","1.200,00","1.200,00","1.200,00","1.200,00","0,80K","0,00%"
"15/07/2020","1.200,00","1.200,00","1.200,00","1.150,00","9,88K","0,00%"
"14/07/2020","1.200,00","1.160,00","1.200,00","1.160,00","1,67K","0,00%"
"13/07/2020","1.200,00","1.200,00","1.200,00","1.175,00","1,06K","0,00%"
"10/07/2020","1.200,00","1.200,00","1.200,00","1.150,00","8,58K","0,00%"
"09/07/2020","1.200,00","1.175,00","1.200,00","1.157,50","8,61K","0,00%"
"08/07/2020","1.200,00","1.202,50","1.212,50","1.200,00","2,32K","-1,64%"
"07/07/2020","1.220,00","1.200,00","1.220,00","1.200,00","0,34K","1,67%"
"06/07/2020","1.200,00","1.222,50","1.222,50","1.195,00","2,80K","-3,61%"
"03/07/2020","1.245,00","1.245,00","1.245,00","1.200,00","1,21K","0,40%"
"02/07/2020","1.240,00","1.245,00","1.250,00","1.240,00","2,82K","-0,60%"
"01/07/2020","1.247,50","1.200,00","1.247,50","1.200,00","0,45K","3,96%"
"30/06/2020","1.200,00","1.240,00","1.240,00","1.200,00","7,31K","-2,83%"
"29/06/2020","1.235,00","1.235,00","1.235,00","1.225,00","3,40K","0,82%"
"26/06/2020","1.225,00","1.250,00","1.250,00","1.225,00","0,64K","-0,81%"
"25/06/2020","1.235,00","1.247,50","1.275,00","1.235,00","1,86K","-1,20%"
"24/06/2020","1.250,00","1.250,00","1.250,00","1.247,50","3,70K","-1,96%"
"23/06/2020","1.275,00","1.275,00","1.275,00","1.247,50","0,35K","0,00%"
"22/06/2020","1.275,00","1.250,00","1.275,00","1.247,50","1,23K","2,20%"
"19/06/2020","1.247,50","1.250,00","1.250,00","1.225,00","2,58K","-0,20%"
"18/06/2020","1.250,00","1.250,00","1.250,00","1.250,00","6,66K","0,00%"
"17/06/2020","1.250,00","1.300,00","1.300,00","1.210,00","6,59K","-7,06%"
"16/06/2020","1.345,00","1.347,50","1.350,00","1.297,50","5,55K","-0,37%"
"15/06/2020","1.350,00","1.360,00","1.360,00","1.300,00","4,56K","-0,74%"
"12/06/2020","1.360,00","1.300,00","1.360,00","1.300,00","31,83K","0,00%"
"11/06/2020","1.360,00","1.347,50","1.360,00","1.325,00","0,92K","4,62%"
"10/06/2020","1.300,00","1.345,00","1.345,00","1.275,00","5,35K","0,00%"
"09/06/2020","1.300,00","1.347,50","1.350,00","1.300,00","3,30K","-4,41%"
"08/06/2020","1.360,00","1.300,00","1.360,00","1.250,00","16,37K","4,62%"
"05/06/2020","1.300,00","1.260,00","1.300,00","1.250,00","12,29K","3,79%"
"04/06/2020","1.252,50","1.252,50","1.252,50","1.250,00","5,81K","0,20%"
"03/06/2020","1.250,00","1.250,00","1.250,00","1.250,00","5,79K","-0,79%"
"02/06/2020","1.260,00","1.270,00","1.270,00","1.250,00","3,11K","-0,79%"
"29/05/2020","1.270,00","1.252,50","1.270,00","1.245,00","6,26K","-0,20%"
"28/05/2020","1.272,50","1.285,00","1.285,00","1.257,50","4,35K","-0,78%"
"27/05/2020","1.282,50","1.287,50","1.287,50","1.275,00","3,29K","-0,19%"
"26/05/2020","1.285,00","1.275,00","1.287,50","1.275,00","28,94K","-0,19%"
"25/05/2020","1.287,50","1.287,50","1.287,50","1.287,50","1,25K","-0,19%"
"22/05/2020","1.290,00","1.285,00","1.292,50","1.260,00","22,48K","0,00%"
"19/05/2020","1.290,00","1.290,00","1.290,00","1.250,00","7,88K","-0,19%"
"18/05/2020","1.292,50","1.265,00","1.292,50","1.265,00","1,32K","0,19%"
"15/05/2020","1.290,00","1.277,50","1.295,00","1.275,00","7,94K","-0,39%"
"14/05/2020","1.295,00","1.295,00","1.295,00","1.275,00","2,69K","-0,19%"
"13/05/2020","1.297,50","1.300,00","1.300,00","1.275,00","6,08K","0,00%"
"12/05/2020","1.297,50","1.300,00","1.307,50","1.275,00","12,18K","-0,19%"
"11/05/2020","1.300,00","1.300,00","1.307,50","1.300,00","4,61K","-0,57%"
"08/05/2020","1.307,50","1.300,00","1.307,50","1.300,00","0,55K","0,19%"
"07/05/2020","1.305,00","1.300,00","1.307,50","1.292,50","4,99K","-0,95%"
"06/05/2020","1.317,50","1.342,50","1.342,50","1.300,00","4,49K","1,35%"
"05/05/2020","1.300,00","1.345,00","1.345,00","1.300,00","1,01K","-3,35%"
"04/05/2020","1.345,00","1.345,00","1.347,50","1.345,00","2,11K","0,00%"
"30/04/2020","1.345,00","1.300,00","1.345,00","1.300,00","12,73K","1,51%"
"29/04/2020","1.325,00","1.300,00","1.325,00","1.300,00","0,08K","1,92%"
"28/04/2020","1.300,00","1.300,00","1.300,00","1.295,00","2,59K","0,00%"
"27/04/2020","1.300,00","1.300,00","1.325,00","1.295,00","5,19K","0,00%"
"24/04/2020","1.300,00","1.250,00","1.300,00","1.250,00","1,16K","0,19%"
"23/04/2020","1.297,50","1.247,50","1.297,50","1.247,50","0,91K","4,01%"
"22/04/2020","1.247,50","1.250,00","1.295,00","1.225,00","3,14K","-3,67%"
"21/04/2020","1.295,00","1.250,00","1.295,00","1.250,00","1,00K","3,60%"
"20/04/2020","1.250,00","1.250,00","1.285,00","1.175,00","1,78K","0,00%"
"17/04/2020","1.250,00","1.250,00","1.250,00","1.157,50","4,23K","0,00%"
