"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"30/05/2023","9.500,00","9.500,00","9.500,00","9.500,00","0,57K","0,00%"
"26/05/2023","9.500,00","9.590,00","9.590,00","9.500,00","0,95K","-0,94%"
"25/05/2023","9.590,00","9.450,00","9.590,00","9.450,00","2,00K","1,48%"
"24/05/2023","9.450,00","9.500,00","9.500,00","9.450,00","25,13K","-0,53%"
"23/05/2023","9.500,00","9.500,00","9.500,00","9.500,00","5,54K","0,00%"
"22/05/2023","9.500,00","9.500,00","9.500,00","9.500,00","3,08K","0,00%"
"19/05/2023","9.500,00","9.500,00","9.500,00","9.500,00","5,92K","0,00%"
"17/05/2023","9.500,00","9.500,00","9.500,00","9.500,00","1,66K","0,00%"
"16/05/2023","9.500,00","9.500,00","9.500,00","9.500,00","1,58K","0,00%"
"15/05/2023","9.500,00","9.500,00","9.500,00","9.500,00","1,87K","0,00%"
"12/05/2023","9.500,00","9.500,00","9.500,00","9.500,00","1,19K","0,00%"
"11/05/2023","9.500,00","9.500,00","9.500,00","9.500,00","0,41K","0,00%"
"10/05/2023","9.500,00","9.500,00","9.500,00","9.500,00","22,95K","0,00%"
"09/05/2023","9.500,00","9.400,00","9.500,00","9.400,00","2,08K","1,06%"
"08/05/2023","9.400,00","9.490,00","9.490,00","9.400,00","2,87K","-0,95%"
"05/05/2023","9.490,00","9.475,00","9.490,00","9.475,00","0,59K","0,16%"
"04/05/2023","9.475,00","9.395,00","9.475,00","9.395,00","1,42K","0,85%"
"03/05/2023","9.395,00","9.400,00","9.400,00","9.395,00","0,14K","-0,05%"
"02/05/2023","9.400,00","9.275,00","9.400,00","9.275,00","0,59K","1,35%"
"28/04/2023","9.275,00","9.150,00","9.275,00","9.150,00","0,46K","1,37%"
"27/04/2023","9.150,00","9.150,00","9.150,00","9.150,00","1,06K","0,00%"
"26/04/2023","9.150,00","9.145,00","9.150,00","9.145,00","0,22K","0,05%"
"25/04/2023","9.145,00","9.050,00","9.145,00","9.050,00","4,90K","1,05%"
"24/04/2023","9.050,00","9.000,00","9.050,00","9.000,00","5,01K","0,56%"
"20/04/2023","9.000,00","8.995,00","9.000,00","8.995,00","7,87K","0,06%"
"19/04/2023","8.995,00","9.050,00","9.050,00","8.995,00","2,24K","-0,61%"
"17/04/2023","9.050,00","9.190,00","9.190,00","9.050,00","0,95K","-1,52%"
"14/04/2023","9.190,00","9.200,00","9.200,00","9.190,00","3,90K","-0,11%"
"13/04/2023","9.200,00","9.300,00","9.300,00","9.200,00","1,44K","-1,08%"
"12/04/2023","9.300,00","9.395,00","9.395,00","9.300,00","1,27K","-1,01%"
"11/04/2023","9.395,00","9.400,00","9.400,00","9.395,00","3,29K","-0,05%"
"07/04/2023","9.400,00","9.300,00","9.400,00","9.300,00","0,57K","1,08%"
"06/04/2023","9.300,00","9.400,00","9.400,00","9.300,00","2,08K","-1,06%"
"05/04/2023","9.400,00","9.450,00","9.450,00","9.400,00","3,57K","-0,53%"
"04/04/2023","9.450,00","9.500,00","9.500,00","9.450,00","1,42K","-0,53%"
"03/04/2023","9.500,00","9.500,00","9.500,00","9.500,00","1,85K","0,00%"
"31/03/2023","9.500,00","9.500,00","9.500,00","9.500,00","5,87K","0,00%"
"30/03/2023","9.500,00","9.500,00","9.500,00","9.500,00","1,49K","0,00%"
"29/03/2023","9.500,00","9.500,00","9.500,00","9.500,00","0,96K","0,00%"
"28/03/2023","9.500,00","9.530,00","9.530,00","9.500,00","6,85K","-0,31%"
"27/03/2023","9.530,00","9.520,00","9.530,00","9.520,00","0,93K","0,11%"
"24/03/2023","9.520,00","9.500,00","9.520,00","9.500,00","3,83K","0,21%"
"23/03/2023","9.500,00","9.500,00","9.500,00","9.500,00","2,07K","0,00%"
"22/03/2023","9.500,00","9.500,00","9.500,00","9.500,00","4,11K","0,00%"
"21/03/2023","9.500,00","9.600,00","9.600,00","9.500,00","3,88K","-1,04%"
"20/03/2023","9.600,00","9.805,00","9.805,00","9.600,00","5,01K","-2,09%"
"17/03/2023","9.805,00","9.850,00","9.850,00","9.805,00","1,62K","-0,46%"
"16/03/2023","9.850,00","9.890,00","9.890,00","9.850,00","6,67K","-0,40%"
"15/03/2023","9.890,00","9.800,00","9.890,00","9.800,00","4,82K","0,92%"
"14/03/2023","9.800,00","9.995,00","9.995,00","9.800,00","2,92K","-1,95%"
"13/03/2023","9.995,00","10.000,00","10.000,00","9.995,00","2,99K","-0,05%"
"10/03/2023","10.000,00","10.000,00","10.000,00","10.000,00","1,60K","0,00%"
"09/03/2023","10.000,00","10.000,00","10.000,00","10.000,00","1,69K","0,00%"
"08/03/2023","10.000,00","10.100,00","10.100,00","10.000,00","6,53K","-0,99%"
"07/03/2023","10.100,00","10.010,00","10.100,00","10.010,00","0,37K","0,90%"
"06/03/2023","10.010,00","10.000,00","10.010,00","10.000,00","5,73K","0,10%"
"03/03/2023","10.000,00","10.010,00","10.010,00","10.000,00","1,86K","-0,10%"
"02/03/2023","10.010,00","10.010,00","10.010,00","10.010,00","13,72K","0,00%"
"01/03/2023","10.010,00","10.100,00","10.100,00","10.010,00","2,83K","-0,89%"
"28/02/2023","10.100,00","10.150,00","10.150,00","10.100,00","6,76K","-0,49%"
"27/02/2023","10.150,00","10.195,00","10.195,00","10.150,00","0,77K","-0,44%"
"24/02/2023","10.195,00","10.235,00","10.235,00","10.195,00","2,76K","-0,39%"
"23/02/2023","10.235,00","10.200,00","10.235,00","10.200,00","0,77K","0,34%"
"22/02/2023","10.200,00","10.200,00","10.200,00","10.200,00","2,58K","0,00%"
"21/02/2023","10.200,00","10.200,00","10.200,00","10.200,00","4,91K","0,00%"
"20/02/2023","10.200,00","10.200,00","10.200,00","10.200,00","1,04K","0,00%"
"17/02/2023","10.200,00","10.200,00","10.200,00","10.200,00","2,56K","0,00%"
"16/02/2023","10.200,00","10.195,00","10.200,00","10.195,00","3,96K","0,05%"
"15/02/2023","10.195,00","10.305,00","10.305,00","10.195,00","16,37K","-1,07%"
"14/02/2023","10.305,00","10.400,00","10.400,00","10.305,00","3,10K","-0,91%"
"13/02/2023","10.400,00","10.400,00","10.400,00","10.400,00","0,66K","0,00%"
"10/02/2023","10.400,00","10.475,00","10.475,00","10.400,00","0,14K","-0,72%"
"09/02/2023","10.475,00","10.485,00","10.485,00","10.475,00","3,86K","-0,10%"
"08/02/2023","10.485,00","10.495,00","10.495,00","10.485,00","3,41K","-0,10%"
"07/02/2023","10.495,00","10.495,00","10.495,00","10.495,00","90,98K","0,00%"
"06/02/2023","10.495,00","10.300,00","10.495,00","10.300,00","222,03K","1,89%"
"03/02/2023","10.300,00","10.445,00","10.445,00","10.300,00","109,59K","-1,39%"
"02/02/2023","10.445,00","10.450,00","10.450,00","10.445,00","6,77K","-0,05%"
"01/02/2023","10.450,00","10.150,00","10.450,00","10.150,00","73,63K","2,96%"
"31/01/2023","10.150,00","10.050,00","10.150,00","10.050,00","18,65K","1,00%"
"30/01/2023","10.050,00","10.050,00","10.050,00","10.050,00","2,13K","0,00%"
"27/01/2023","10.050,00","10.050,00","10.050,00","10.050,00","1,69K","0,00%"
"26/01/2023","10.050,00","10.000,00","10.050,00","10.000,00","2,95K","0,50%"
"25/01/2023","10.000,00","10.000,00","10.000,00","10.000,00","6,66K","0,00%"
"24/01/2023","10.000,00","10.000,00","10.000,00","10.000,00","2,95K","0,00%"
"23/01/2023","10.000,00","10.000,00","10.000,00","10.000,00","14,49K","0,00%"
"20/01/2023","10.000,00","10.000,00","10.000,00","10.000,00","2,72K","0,00%"
"19/01/2023","10.000,00","10.000,00","10.000,00","10.000,00","4,59K","0,00%"
"18/01/2023","10.000,00","10.000,00","10.000,00","10.000,00","23,41K","0,00%"
"17/01/2023","10.000,00","10.175,00","10.175,00","10.000,00","8,72K","-1,72%"
"16/01/2023","10.175,00","10.190,00","10.190,00","10.175,00","0,86K","-0,15%"
"13/01/2023","10.190,00","10.200,00","10.200,00","10.190,00","1,68K","-0,10%"
"12/01/2023","10.200,00","10.000,00","10.200,00","10.000,00","3,24K","2,00%"
"11/01/2023","10.000,00","10.200,00","10.200,00","10.000,00","32,46K","-1,96%"
"10/01/2023","10.200,00","10.190,00","10.200,00","10.190,00","11,44K","0,10%"
