"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"28/11/2022","770","770","770","770","0,26K","0,00%"
"25/11/2022","770","770","770","770","0,62K","-1,28%"
"24/11/2022","780","780","780","780","0,35K","0,00%"
"23/11/2022","780","780","780","780","2,36K","0,00%"
"22/11/2022","780","780","780","780","0,48K","-6,02%"
"21/11/2022","830","830","830","830","0,49K","1,22%"
"18/11/2022","820","820","820","820","1,26K","0,00%"
"17/11/2022","820","820","820","820","3,81K","2,50%"
"16/11/2022","800","800","800","800","0,84K","0,00%"
"14/11/2022","800","800","800","800","0,32K","0,00%"
"11/11/2022","800","800","800","800","1,14K","0,00%"
"10/11/2022","800","800","800","800","0,12K","-2,44%"
"09/11/2022","820","820","820","820","0,22K","-2,38%"
"08/11/2022","840","840","840","840","0,41K","2,44%"
"07/11/2022","820","820","820","820","0,53K","-3,53%"
"04/11/2022","850","850","850","850","14,15K","0,00%"
"03/11/2022","850","850","850","850","0,16K","0,00%"
"02/11/2022","850","850","850","850","23,73K","-2,30%"
"31/10/2022","870","870","870","870","0,05K","-0,57%"
"28/10/2022","875","875","875","875","1,75K","1,16%"
"27/10/2022","865","865","865","865","0,10K","-1,70%"
"26/10/2022","880","880","880","880","0,01K","0,00%"
"25/10/2022","880","880","880","880","0,45K","0,57%"
"24/10/2022","875","875","875","875","2,56K","1,16%"
"21/10/2022","865","865","865","865","1,32K","-1,70%"
"20/10/2022","880","880","880","880","0,62K","-1,12%"
"19/10/2022","890","890","890","890","0,16K","2,89%"
"18/10/2022","865","865","865","865","3,63K","1,76%"
"17/10/2022","850","850","850","850","0,25K","-1,16%"
"14/10/2022","860","860","860","860","1,82K","2,38%"
"13/10/2022","840","840","840","840","0,91K","-2,33%"
"12/10/2022","860","860","860","860","0,47K","-1,15%"
"11/10/2022","870","870","870","870","0,23K","4,82%"
"10/10/2022","830","830","830","830","1,26K","-4,60%"
"07/10/2022","870","870","870","870","0,13K","5,45%"
"06/10/2022","825","825","825","825","3,55K","0,00%"
"05/10/2022","825","825","825","825","1,16K","-4,62%"
"04/10/2022","865","865","865","865","0,36K","-1,14%"
"03/10/2022","875","875","875","875","1,83K","0,00%"
"30/09/2022","875","875","875","875","0,16K","-0,57%"
"29/09/2022","880","880","880","880","0,86K","6,02%"
"28/09/2022","830","830","830","830","1,05K","-4,60%"
"27/09/2022","870","870","870","870","0,45K","-1,69%"
"26/09/2022","885","885","885","885","0,28K","0,00%"
"23/09/2022","885","885","885","885","2,29K","0,00%"
"22/09/2022","885","885","885","885","0,25K","0,00%"
"21/09/2022","885","885","885","885","0,83K","0,00%"
"20/09/2022","885","885","885","885","0,41K","0,00%"
"19/09/2022","885","885","885","885","0,41K","0,00%"
"16/09/2022","885","885","885","885","0,08K","0,00%"
"15/09/2022","885","885","885","885","0,44K","0,57%"
"14/09/2022","880","880","880","880","0,74K","-1,12%"
"13/09/2022","890","890","890","890","0,92K","-0,56%"
"12/09/2022","895","895","895","895","0,31K","0,00%"
"09/09/2022","895","895","895","895","1,32K","0,56%"
"07/09/2022","890","890","890","890","1,41K","1,71%"
"06/09/2022","875","875","875","875","0,60K","0,00%"
"05/09/2022","875","875","875","875","4,57K","4,17%"
"02/09/2022","840","840","840","840","0,25K","2,44%"
"01/09/2022","820","820","820","820","0,49K","-3,53%"
"31/08/2022","850","850","850","850","1,25K","2,41%"
"30/08/2022","830","830","830","830","0,95K","-2,35%"
"29/08/2022","850","850","850","850","0,59K","0,00%"
"26/08/2022","850","850","850","850","0,50K","0,00%"
"25/08/2022","850","850","850","850","0,12K","-4,49%"
"24/08/2022","890","890","890","890","0,26K","-0,56%"
"23/08/2022","895","895","895","895","2,17K","2,29%"
"22/08/2022","875","875","875","875","0,43K","2,94%"
"19/08/2022","850","0","0","0","1,08K","-5,03%"
"18/08/2022","895","895","895","895","4,15K","3,47%"
"17/08/2022","865","865","865","865","0,13K","0,00%"
"16/08/2022","865","865","865","865","0,10K","0,00%"
"12/08/2022","865","865","865","865","0,36K","1,76%"
"11/08/2022","850","850","850","850","0,14K","0,00%"
"10/08/2022","850","850","850","850","1,62K","-0,58%"
"09/08/2022","855","855","855","855","1,00K","-4,47%"
"05/08/2022","895","895","895","895","0,18K","0,56%"
"04/08/2022","890","890","890","890","0,52K","0,00%"
"03/08/2022","890","890","890","890","0,19K","0,00%"
"02/08/2022","890","890","890","890","0,66K","0,00%"
"01/08/2022","890","890","890","890","0,48K","0,00%"
"29/07/2022","890","890","890","890","1,15K","0,00%"
"28/07/2022","890","890","890","890","5,53K","4,09%"
"27/07/2022","855","855","855","855","0,06K","0,59%"
"26/07/2022","850","850","850","850","0,80K","-5,03%"
"25/07/2022","895","895","895","895","9,91K","0,00%"
"22/07/2022","895","895","895","895","0,76K","0,00%"
"21/07/2022","895","895","895","895","0,85K","5,29%"
"20/07/2022","850","850","850","850","0,32K","-3,41%"
"19/07/2022","880","880","880","880","1,06K","-1,68%"
"18/07/2022","895","895","895","895","0,83K","0,00%"
"15/07/2022","895","895","895","895","11,10K","1,70%"
"14/07/2022","880","880","880","880","1,63K","2,33%"
"13/07/2022","860","860","860","860","0,87K","-3,91%"
"12/07/2022","895","895","895","895","0,01K","0,00%"
"11/07/2022","895","895","895","895","0,35K","-0,56%"
"08/07/2022","900","900","900","900","0,30K","-5,26%"
"07/07/2022","950","950","950","950","1,49K","5,56%"
"06/07/2022","900","900","900","900","0,70K","0,00%"
"05/07/2022","900","900","900","900","0,53K","5,88%"
"04/07/2022","850","850","850","850","1,10K","0,00%"
"01/07/2022","850","850","850","850","0,41K","1,19%"
"30/06/2022","840","840","840","840","0,03K","2,44%"
"28/06/2022","820","820","820","820","1,51K","1,23%"
"27/06/2022","810","810","810","810","0,68K","-5,81%"
"24/06/2022","860","860","860","860","0,08K","2,38%"
"23/06/2022","840","840","840","840","6,81K","-1,18%"
"22/06/2022","850","850","850","850","12,23K","0,00%"
"21/06/2022","850","850","850","850","1,33K","0,00%"
"20/06/2022","850","850","850","850","0,23K","-1,16%"
"17/06/2022","860","860","860","860","0,68K","-0,58%"
"16/06/2022","865","865","865","865","1,22K","6,13%"
"15/06/2022","815","815","815","815","0,58K","-5,78%"
"14/06/2022","865","865","865","865","1,68K","0,58%"
"13/06/2022","860","860","860","860","1,99K","0,00%"
"10/06/2022","860","860","860","860","0,20K","0,00%"
"09/06/2022","860","860","860","860","2,77K","1,18%"
"08/06/2022","850","850","850","850","0,10K","0,00%"
"07/06/2022","850","850","850","850","0,01K","4,94%"
"03/06/2022","810","810","810","810","0,65K","-4,71%"
"02/06/2022","850","850","850","850","0,13K","0,00%"
"01/06/2022","850","850","850","850","0,73K","2,41%"
"31/05/2022","830","830","830","830","0,14K","2,47%"
"30/05/2022","810","810","810","810","0,21K","-0,61%"
"27/05/2022","815","815","815","815","0,48K","0,00%"
"25/05/2022","815","815","815","815","0,16K","0,00%"
"24/05/2022","815","815","815","815","1,20K","-5,23%"
"23/05/2022","860","860","860","860","0,21K","0,00%"
"20/05/2022","860","860","860","860","0,24K","0,00%"
"19/05/2022","860","860","860","860","0,97K","4,24%"
"18/05/2022","825","825","825","825","1,67K","1,23%"
"17/05/2022","815","815","815","815","0,77K","-1,81%"
"16/05/2022","830","830","830","830","0,52K","5,06%"
"13/05/2022","790","790","790","790","0,63K","0,64%"
"12/05/2022","785","785","785","785","0,44K","-0,63%"
"11/05/2022","790","790","790","790","0,09K","0,00%"
"10/05/2022","790","790","790","790","1,65K","-5,39%"
"09/05/2022","835","835","835","835","0,91K","-2,34%"
"06/05/2022","855","855","855","855","0,07K","0,59%"
"05/05/2022","850","850","850","850","0,14K","-2,30%"
"04/05/2022","870","870","870","870","8,18K","-1,14%"
"03/05/2022","880","880","880","880","0,16K","-2,22%"
"29/04/2022","900","900","900","900","0,05K","0,00%"
"27/04/2022","900","900","900","900","2,93K","-0,55%"
"22/04/2022","905","905","905","905","3,33K","-0,55%"
"21/04/2022","910","910","910","910","0,24K","0,00%"
"20/04/2022","910","910","910","910","1,66K","-1,09%"
"19/04/2022","920","920","920","920","0,41K","0,00%"
"15/04/2022","920","920","920","920","0,85K","0,00%"
"14/04/2022","920","920","920","920","7,74K","2,22%"
"13/04/2022","900","900","900","900","2,97K","0,56%"
"12/04/2022","895","895","895","895","0,24K","-0,56%"
"11/04/2022","900","900","900","900","5,01K","1,12%"
"08/04/2022","890","890","890","890","6,79K","-1,11%"
"07/04/2022","900","900","900","900","0,12K","0,56%"
"06/04/2022","895","895","895","895","1,90K","-0,56%"
"05/04/2022","900","900","900","900","5,87K","0,00%"
"04/04/2022","900","900","900","900","3,84K","-2,17%"
"01/04/2022","920","920","920","920","3,48K","-0,54%"
"31/03/2022","925","925","925","925","1,42K","0,00%"
"30/03/2022","925","925","925","925","1,01K","-0,54%"
"29/03/2022","930","930","930","930","0,84K","0,00%"
"28/03/2022","930","930","930","930","1,15K","-0,53%"
"25/03/2022","935","935","935","935","0,05K","0,00%"
"24/03/2022","935","935","935","935","1,65K","0,54%"
"23/03/2022","930","930","930","930","0,37K","-0,53%"
"22/03/2022","935","935","935","935","0,90K","0,54%"
"21/03/2022","930","930","930","930","1,18K","-1,06%"
"18/03/2022","940","940","940","940","1,06K","0,53%"
"17/03/2022","935","935","935","935","2,43K","-1,06%"
"16/03/2022","945","945","945","945","3,62K","1,07%"
"15/03/2022","935","935","935","935","0,36K","-1,06%"
"14/03/2022","945","945","945","945","0,78K","0,00%"
"11/03/2022","945","945","945","945","1,67K","1,61%"
"10/03/2022","930","930","930","930","1,49K","-1,59%"
"09/03/2022","945","945","945","945","2,79K","1,61%"
"08/03/2022","930","930","930","930","6,14K","0,00%"
"07/03/2022","930","930","930","930","2,26K","2,76%"
"04/03/2022","905","905","905","905","22,93K","-1,09%"
"03/03/2022","915","915","915","915","11,51K","0,55%"
"02/03/2022","910","910","910","910","2,27K","-0,55%"
"01/03/2022","915","915","915","915","2,16K","-1,61%"
"28/02/2022","930","930","930","930","1,12K","-0,53%"
"25/02/2022","935","935","935","935","1,60K","0,00%"
"24/02/2022","935","935","935","935","0,97K","-0,53%"
"23/02/2022","940","940","940","940","0,16K","1,62%"
"22/02/2022","925","925","925","925","2,44K","-0,54%"
"21/02/2022","930","930","930","930","0,72K","-1,59%"
"18/02/2022","945","945","945","945","1,84K","0,00%"
"17/02/2022","945","945","945","945","1,92K","0,00%"
"16/02/2022","945","945","945","945","1,87K","0,00%"
"15/02/2022","945","945","945","945","2,07K","1,07%"
"14/02/2022","935","935","935","935","1,82K","-1,58%"
"11/02/2022","950","950","950","950","7,35K","0,00%"
"10/02/2022","950","950","950","950","4,82K","0,00%"
"09/02/2022","950","950","950","950","3,76K","-3,55%"
"08/02/2022","985","985","985","985","30,33K","7,07%"
"07/02/2022","920","920","920","920","6,12K","-2,13%"
"04/02/2022","940","940","940","940","6,95K","4,44%"
"03/02/2022","900","900","900","900","6,95K","1,12%"
"02/02/2022","890","890","890","890","1,38K","-0,56%"
"01/02/2022","895","895","895","895","2,52K","4,07%"
"31/01/2022","860","860","860","860","2,75K","0,00%"
"28/01/2022","860","860","860","860","13,03K","0,00%"
"27/01/2022","860","860","860","860","17,29K","1,78%"
"26/01/2022","845","845","845","845","0,32K","1,20%"
"25/01/2022","835","835","835","835","3,09K","0,00%"
"24/01/2022","835","835","835","835","0,83K","-1,18%"
"21/01/2022","845","845","845","845","2,47K","-0,59%"
"20/01/2022","850","850","850","850","3,31K","2,41%"
"19/01/2022","830","830","830","830","0,31K","0,00%"
"18/01/2022","830","830","830","830","1,45K","-1,78%"
"17/01/2022","845","845","845","845","1,15K","-2,87%"
"14/01/2022","870","870","870","870","0,69K","4,82%"
"13/01/2022","830","830","830","830","10,80K","-6,74%"
"12/01/2022","890","890","890","890","1,35K","6,59%"
"11/01/2022","835","835","835","835","0,06K","-1,18%"
"10/01/2022","845","845","845","845","3,06K","0,00%"
"07/01/2022","845","845","845","845","1,07K","-2,31%"
"06/01/2022","865","865","865","865","0,35K","0,00%"
"05/01/2022","865","865","865","865","1,15K","2,37%"
"04/01/2022","845","845","845","845","6,73K","-1,74%"
"03/01/2022","860","860","860","860","0,12K","0,00%"
"31/12/2021","860","860","860","860","0,06K","0,00%"
"30/12/2021","860","860","860","860","0,45K","-2,27%"
"29/12/2021","880","880","880","880","0,43K","2,33%"
"28/12/2021","860","860","860","860","2,73K","-0,58%"
"27/12/2021","865","865","865","865","2,12K","-1,70%"
"24/12/2021","880","880","880","880","1,00K","1,15%"
"23/12/2021","870","870","870","870","0,53K","-1,69%"
"22/12/2021","885","885","885","885","2,08K","6,63%"
"21/12/2021","830","830","830","830","0,19K","-6,21%"
"20/12/2021","885","885","885","885","10,13K","4,73%"
"17/12/2021","845","845","845","845","1,02K","-4,52%"
"16/12/2021","885","885","885","885","2,51K","7,27%"
"15/12/2021","825","825","825","825","4,73K","3,13%"
"14/12/2021","800","800","800","800","4,77K","-3,03%"
"13/12/2021","825","825","825","825","1,11K","-0,60%"
"10/12/2021","830","830","830","830","0,47K","-0,60%"
"09/12/2021","835","835","835","835","2,79K","0,60%"
"08/12/2021","830","830","830","830","1,71K","-2,35%"
"07/12/2021","850","850","850","850","4,59K","-5,56%"
"06/12/2021","900","900","900","900","3,81K","0,00%"
"03/12/2021","900","900","900","900","7,11K","5,88%"
"02/12/2021","850","850","850","850","3,10K","-5,03%"
"01/12/2021","895","895","895","895","2,47K","1,70%"
"30/11/2021","880","880","880","880","4,24K","6,02%"
"29/11/2021","830","830","830","830","2,66K","-1,78%"
"26/11/2021","845","845","845","845","0,34K","-0,59%"
"25/11/2021","850","850","850","850","2,39K","0,00%"
"24/11/2021","850","850","850","850","2,19K","-2,30%"
"23/11/2021","870","870","870","870","1,22K","-2,25%"
"22/11/2021","890","890","890","890","0,45K","0,00%"
"19/11/2021","890","890","890","890","5,12K","-0,56%"
"18/11/2021","895","895","895","895","1,15K","-0,56%"
"17/11/2021","900","900","900","900","2,57K","0,00%"
"16/11/2021","900","900","900","900","1,35K","7,14%"
"12/11/2021","840","840","840","840","4,84K","0,00%"
"11/11/2021","840","840","840","840","1,42K","5,00%"
"10/11/2021","800","800","800","800","1,89K","1,27%"
"09/11/2021","790","790","790","790","2,52K","-1,25%"
"08/11/2021","800","800","800","800","4,34K","-3,03%"
"05/11/2021","825","825","825","825","6,25K","-1,79%"
"04/11/2021","840","840","840","840","6,90K","-5,62%"
"03/11/2021","890","890","890","890","1,56K","-7,29%"
"02/11/2021","960","960","960","960","0,41K","-7,25%"
"29/10/2021","1.035","1.035","1.035","1.035","8,73K","0,00%"
"28/10/2021","1.035","1.035","1.035","1.035","7,56K","0,00%"
"27/10/2021","1.035","1.035","1.035","1.035","1,00K","3,50%"
"26/10/2021","1.000","1.000","1.000","1.000","8,99K","-4,76%"
"25/10/2021","1.050","1.050","1.050","1.050","1,98K","-0,94%"
"22/10/2021","1.060","1.060","1.060","1.060","1,15K","0,00%"
"21/10/2021","1.060","1.060","1.060","1.060","3,72K","4,95%"
"20/10/2021","1.010","1.010","1.010","1.010","9,05K","6,32%"
"19/10/2021","950","950","950","950","4,13K","3,83%"
"15/10/2021","915","915","915","915","3,50K","-3,68%"
"14/10/2021","950","950","950","950","4,12K","3,26%"
"13/10/2021","920","920","920","920","9,60K","2,22%"
"12/10/2021","900","900","900","900","6,29K","2,86%"
"11/10/2021","875","875","875","875","1,34K","3,55%"
"08/10/2021","845","845","845","845","1,56K","0,00%"
"07/10/2021","845","845","845","845","0,79K","1,20%"
"06/10/2021","835","835","835","835","2,25K","-4,57%"
"05/10/2021","875","875","875","875","8,73K","-0,57%"
"04/10/2021","880","880","880","880","1,45K","0,57%"
"01/10/2021","875","875","875","875","4,30K","-1,69%"
"30/09/2021","890","890","890","890","2,33K","-3,26%"
"29/09/2021","920","920","920","920","3,25K","-1,08%"
"28/09/2021","930","930","930","930","1,71K","2,20%"
"27/09/2021","910","910","910","910","4,61K","1,68%"
"24/09/2021","895","895","895","895","0,89K","0,00%"
"23/09/2021","895","895","895","895","18,62K","2,29%"
"22/09/2021","875","875","875","875","4,25K","0,57%"
"21/09/2021","870","870","870","870","6,90K","1,75%"
"20/09/2021","855","855","855","855","0,92K","0,59%"
"17/09/2021","850","850","850","850","5,33K","1,19%"
"16/09/2021","840","840","840","840","0,51K","-3,45%"
"15/09/2021","870","870","870","870","4,56K","0,58%"
"14/09/2021","865","865","865","865","21,58K","-0,57%"
"13/09/2021","870","870","870","870","0,42K","0,00%"
"10/09/2021","870","870","870","870","1,29K","0,00%"
"09/09/2021","870","870","870","870","20,17K","4,19%"
"08/09/2021","835","835","835","835","2,57K","0,00%"
"07/09/2021","835","835","835","835","2,43K","0,00%"
"06/09/2021","835","835","835","835","0,69K","3,73%"
"03/09/2021","805","805","805","805","0,47K","0,00%"
"02/09/2021","805","805","805","805","0,77K","3,21%"
"01/09/2021","780","780","780","780","3,32K","0,65%"
"31/08/2021","775","775","775","775","1,89K","0,00%"
"30/08/2021","775","775","775","775","3,13K","1,31%"
"27/08/2021","765","765","765","765","2,28K","0,00%"
"26/08/2021","765","765","765","765","3,23K","2,00%"
"25/08/2021","750","750","750","750","2,37K","2,04%"
"24/08/2021","735","735","735","735","0,40K","2,08%"
"23/08/2021","720","720","720","720","1,00K","0,70%"
"20/08/2021","715","715","715","715","3,35K","0,00%"
"19/08/2021","715","715","715","715","0,78K","-1,38%"
"18/08/2021","725","725","725","725","0,73K","0,00%"
"17/08/2021","725","725","725","725","2,88K","-2,68%"
"16/08/2021","745","745","745","745","0,65K","2,05%"
"13/08/2021","730","730","730","730","3,04K","2,82%"
"12/08/2021","710","710","710","710","4,88K","0,00%"
"11/08/2021","710","710","710","710","0,37K","-1,39%"
"10/08/2021","720","720","720","720","0,28K","0,70%"
"09/08/2021","715","715","715","715","2,55K","-3,38%"
"06/08/2021","740","740","740","740","0,06K","3,50%"
"05/08/2021","715","715","715","715","1,33K","-4,03%"
"04/08/2021","745","745","745","745","5,13K","4,20%"
"03/08/2021","715","715","715","715","0,21K","0,70%"
"02/08/2021","710","710","710","710","1,04K","0,00%"
"30/07/2021","710","710","710","710","0,25K","0,00%"
"29/07/2021","710","710","710","710","1,01K","-4,70%"
"28/07/2021","745","745","745","745","1,44K","6,43%"
"27/07/2021","700","700","700","700","1,83K","0,00%"
"26/07/2021","700","700","700","700","2,04K","0,00%"
"23/07/2021","700","700","700","700","1,13K","-1,41%"
"22/07/2021","710","710","710","710","1,68K","-5,33%"
"21/07/2021","750","750","750","750","2,30K","0,00%"
"19/07/2021","750","750","750","750","4,59M","3,45%"
"16/07/2021","725","725","725","725","0,39K","-0,68%"
"15/07/2021","730","730","730","730","1,10K","0,00%"
"14/07/2021","730","730","730","730","1,61K","-1,35%"
"13/07/2021","740","740","740","740","0,58K","2,78%"
"12/07/2021","720","720","720","720","0,02K","0,70%"
"09/07/2021","715","715","715","715","1,09K","-3,38%"
"08/07/2021","740","740","740","740","1,17K","4,23%"
"07/07/2021","710","710","710","710","1,81K","1,43%"
"06/07/2021","700","700","700","700","0,97K","0,00%"
"05/07/2021","700","700","700","700","5,02K","-2,78%"
"02/07/2021","720","720","720","720","0,58K","-0,69%"
"01/07/2021","725","725","725","725","0,39K","-7,05%"
"30/06/2021","780","780","780","780","2,23K","-1,89%"
"29/06/2021","795","795","795","795","8,72K","7,43%"
"28/06/2021","740","740","740","740","3,18K","7,25%"
"25/06/2021","690","690","690","690","2,18K","6,98%"
"24/06/2021","645","645","645","645","2,99K","0,00%"
"23/06/2021","645","645","645","645","0,24K","0,00%"
"22/06/2021","645","645","645","645","0,55K","0,00%"
"21/06/2021","645","645","645","645","2,20K","2,38%"
"18/06/2021","630","630","630","630","0,74K","0,00%"
"17/06/2021","630","630","630","630","2,98K","0,00%"
"16/06/2021","630","630","630","630","2,24K","0,80%"
"15/06/2021","625","625","625","625","2,89K","0,81%"
"14/06/2021","620","620","620","620","6,85K","0,00%"
"11/06/2021","620","620","620","620","8,88K","-0,80%"
"10/06/2021","625","625","625","625","7,09K","-0,79%"
"09/06/2021","630","630","630","630","13,58K","4,13%"
"08/06/2021","605","605","605","605","27,35K","-0,82%"
"07/06/2021","610","610","610","610","3,63K","1,67%"
"04/06/2021","600","600","600","600","17,86K","0,84%"
"03/06/2021","595","595","595","595","1,81K","0,00%"
"02/06/2021","595","595","595","595","3,16K","-0,83%"
"01/06/2021","600","600","600","600","2,68K","0,00%"
"31/05/2021","600","600","600","600","4,50K","-1,64%"
"28/05/2021","610","610","610","610","0,25K","0,83%"
"27/05/2021","605","605","605","605","0,90K","0,83%"
"26/05/2021","600","600","600","600","9,78K","1,69%"
"25/05/2021","590","590","590","590","9,60K","0,85%"
"21/05/2021","585","585","585","585","11,67K","-0,85%"
"20/05/2021","590","590","590","590","2,92K","0,00%"
"19/05/2021","590","590","590","590","2,42K","0,00%"
"18/05/2021","590","590","590","590","8,36K","0,85%"
"17/05/2021","585","585","585","585","10,87K","0,00%"
"14/05/2021","585","585","585","585","3,33K","0,00%"
"11/05/2021","585","585","585","585","11,16K","0,86%"
"10/05/2021","580","580","580","580","5,34K","0,00%"
"07/05/2021","580","580","580","580","5,65K","3,57%"
"06/05/2021","560","560","560","560","4,44K","0,00%"
"05/05/2021","560","560","560","560","6,62K","-3,45%"
"04/05/2021","580","580","580","580","8,71K","-0,85%"
"03/05/2021","585","585","585","585","1,70K","-0,85%"
"30/04/2021","590","590","590","590","0,59K","1,72%"
"29/04/2021","580","580","580","580","1,39K","-1,69%"
"28/04/2021","590","590","590","590","2,86K","0,00%"
"27/04/2021","590","590","590","590","2,76K","0,00%"
"26/04/2021","590","590","590","590","1,36K","0,85%"
"23/04/2021","585","585","585","585","5,00K","0,00%"
"22/04/2021","585","585","585","585","2,98K","0,86%"
"21/04/2021","580","580","580","580","1,90K","0,00%"
"20/04/2021","580","580","580","580","0,96K","0,00%"
"19/04/2021","580","580","580","580","0,95K","0,00%"
"16/04/2021","580","580","580","580","16,66K","-0,85%"
"15/04/2021","585","585","585","585","1,31K","-0,85%"
"14/04/2021","590","590","590","590","2,52K","0,85%"
"13/04/2021","585","585","585","585","2,72K","0,86%"
"12/04/2021","580","580","580","580","1,34K","-1,69%"
"09/04/2021","590","590","590","590","0,51K","0,00%"
"08/04/2021","590","590","590","590","2,38K","-0,84%"
"07/04/2021","595","595","595","595","0,58K","0,00%"
"06/04/2021","595","595","595","595","4,07K","-0,83%"
"02/04/2021","600","600","600","600","0,11K","0,00%"
"01/04/2021","600","600","600","600","0,45K","0,00%"
"31/03/2021","600","600","600","600","15,48K","0,84%"
"30/03/2021","595","595","595","595","0,64K","0,00%"
"29/03/2021","595","595","595","595","0,11K","0,00%"
"26/03/2021","595","595","595","595","2,54K","0,00%"
"25/03/2021","595","595","595","595","0,60K","0,85%"
"24/03/2021","590","590","590","590","3,24K","-0,84%"
"23/03/2021","595","595","595","595","1,08K","0,85%"
"22/03/2021","590","590","590","590","0,29K","-0,84%"
"19/03/2021","595","595","595","595","3,73K","0,00%"
"18/03/2021","595","595","595","595","0,15K","0,00%"
"17/03/2021","595","595","595","595","3,51K","0,00%"
"16/03/2021","595","595","595","595","7,94K","-0,83%"
"15/03/2021","600","600","600","600","9,03K","0,84%"
"12/03/2021","595","595","595","595","1,33K","0,00%"
"11/03/2021","595","595","595","595","1,90K","0,00%"
"10/03/2021","595","595","595","595","23,68K","0,85%"
"09/03/2021","590","590","590","590","1,62K","0,00%"
"08/03/2021","590","590","590","590","0,59K","0,00%"
"05/03/2021","590","590","590","590","1,52K","0,00%"
"04/03/2021","590","590","590","590","1,15K","0,85%"
"03/03/2021","585","585","585","585","0,74K","0,00%"
"02/03/2021","585","585","585","585","3,62K","0,86%"
"01/03/2021","580","580","580","580","6,38K","-0,85%"
"26/02/2021","585","585","585","585","0,51K","0,00%"
"25/02/2021","585","585","585","585","1,97K","0,00%"
"24/02/2021","585","585","585","585","1,26K","-1,68%"
"23/02/2021","595","595","595","595","1,27K","0,85%"
"22/02/2021","590","590","590","590","4,08K","-0,84%"
"19/02/2021","595","595","595","595","2,97K","0,85%"
"18/02/2021","590","590","590","590","0,66K","0,00%"
"17/02/2021","590","590","590","590","2,07K","1,72%"
"16/02/2021","580","580","580","580","1,79K","0,00%"
"15/02/2021","580","580","580","580","0,22K","0,00%"
"12/02/2021","580","580","580","580","1,71K","0,00%"
"11/02/2021","580","580","580","580","6,03K","-1,69%"
"10/02/2021","590","590","590","590","3,57K","0,00%"
"09/02/2021","590","590","590","590","3,29K","-1,67%"
"08/02/2021","600","600","600","600","3,02K","0,00%"
"05/02/2021","600","600","600","600","1,45K","0,00%"
"04/02/2021","600","600","600","600","2,00K","0,00%"
"03/02/2021","600","600","600","600","11,76K","0,00%"
"02/02/2021","600","600","600","600","6,68K","-6,98%"
"01/02/2021","645","645","645","645","1,48K","0,00%"
"29/01/2021","645","645","645","645","0,22K","0,00%"
"28/01/2021","645","645","645","645","0,32K","0,00%"
"27/01/2021","645","645","645","645","0,18K","0,00%"
"26/01/2021","645","645","645","645","0,52K","-0,77%"
"25/01/2021","650","650","650","650","0,18K","0,00%"
"22/01/2021","650","650","650","650","0,03K","0,00%"
"21/01/2021","650","650","650","650","0,26K","0,00%"
"20/01/2021","650","650","650","650","1,91K","0,00%"
"19/01/2021","650","650","650","650","1,28K","4,84%"
"18/01/2021","620","620","620","620","0,66K","0,00%"
"15/01/2021","620","620","620","620","1,67K","0,00%"
"14/01/2021","620","620","620","620","0,03K","-3,13%"
"13/01/2021","640","640","640","640","0,61K","0,00%"
"12/01/2021","640","640","640","640","0,65K","1,59%"
"11/01/2021","630","630","630","630","0,74K","0,00%"
"08/01/2021","630","630","630","630","1,05K","-1,56%"
"07/01/2021","640","640","640","640","1,10K","0,00%"
"06/01/2021","640","640","640","640","1,02K","4,07%"
"05/01/2021","615","615","615","615","1,29K","0,00%"
"04/01/2021","615","615","615","615","0,38K","2,50%"
"31/12/2020","600","600","600","600","1,73K","-4,76%"
"30/12/2020","630","630","630","630","0,31K","-2,33%"
"29/12/2020","645","645","645","645","1,48K","0,00%"
"28/12/2020","645","645","645","645","0,27K","-0,77%"
"24/12/2020","650","650","650","650","6,40K","0,00%"
"23/12/2020","650","650","650","650","5,13K","0,00%"
"22/12/2020","650","650","650","650","33,63K","1,56%"
"21/12/2020","640","640","640","640","4,58K","3,23%"
"18/12/2020","620","620","620","620","0,29K","0,00%"
"17/12/2020","620","620","620","620","0,01K","0,00%"
"16/12/2020","620","620","620","620","0,71K","0,00%"
"15/12/2020","620","620","620","620","0,39K","-1,59%"
"14/12/2020","630","630","630","630","0,27K","1,61%"
"11/12/2020","620","620","620","620","4,24K","0,00%"
"10/12/2020","620","620","620","620","0,40K","-1,59%"
"09/12/2020","630","630","630","630","0,10K","5,00%"
"08/12/2020","600","600","600","600","0,33K","0,00%"
"07/12/2020","600","600","600","600","0,49K","0,00%"
"04/12/2020","600","600","600","600","1,41K","-4,76%"
"03/12/2020","630","630","630","630","1,37K","5,00%"
"02/12/2020","600","600","600","600","2,79K","0,00%"
"01/12/2020","600","600","600","600","6,84K","0,00%"
"30/11/2020","600","600","600","600","0,80K","0,00%"
"27/11/2020","600","600","600","600","5,69K","-0,83%"
"26/11/2020","605","605","605","605","0,08K","0,00%"
"25/11/2020","605","605","605","605","0,46K","-3,97%"
"24/11/2020","630","630","630","630","1,60K","-3,08%"
"23/11/2020","650","650","650","650","3,06K","-2,26%"
"20/11/2020","665","665","665","665","5,50K","0,00%"
"19/11/2020","665","665","665","665","2,10K","-1,48%"
"18/11/2020","675","675","675","675","0,67K","-0,74%"
"17/11/2020","680","680","680","680","2,01K","5,43%"
"16/11/2020","645","645","645","645","2,93K","7,50%"
